gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
895445108	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	9FEBC504-876F-4710-8696-0DBD82D4F20D	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[ca. 3.8 airmi. SW Quinton]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.5013	-77.1776					1978-05-24T00:00Z	24	5	1978	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68855			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445115	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	1B7D5877-B273-4197-9FA5-53078D47350B	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[ca. 1.2 airmi. S Sandston]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.4916	-77.3074					1976-05-30T00:00Z	30	5	1976	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68841			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445117	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	1A58CAB1-FB84-4476-811D-281883389057	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[ca. 3.8 airmi. SW Quinton]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.5013	-77.1776					1978-06-06T00:00Z	6	6	1978	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68862			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445143	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	A7E73B23-EA42-4F68-A21C-D6DB3D3192BF	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[ca. 0.25 airmi. NW Studley]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.6774	-77.2929					1988-03-22T00:00Z	22	3	1988	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68922			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445197	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	A802FA39-DD81-45AF-89E4-FDB3E01C8296	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[ca. 1.2 airmi. S Sandston]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.4916	-77.3074					1980-09-13T00:00Z	13	9	1980	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68873			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445218	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	A7E4CA14-08AD-4CEE-AE33-476F682A7500	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[near Studley] [ca. 2.4 airmi. N Studley]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.711	-77.2916					1988-05-05T00:00Z	5	5	1988	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68911			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445225	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	609153ED-9556-4E93-AAF2-B7D46BA443B4	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Occoneechee State Park [and Marina]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	36.6277	-78.5278					1978-12-11T00:00Z	11	12	1978	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68866			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445242	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	ACD78F40-4971-4914-8F79-B3883790F1EF	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[near Studley] [ca. 2.4 airmi. N Studley]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.711	-77.2916					1988-05-05T00:00Z	5	5	1988	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68912			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895449723	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	7ED89E0A-DD3C-4993-AB0B-400F66EAB4A2	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	3.1 miles NE center Colonial Heights	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.2789	-77.3758					1975-02-24T00:00Z	24	2	1975	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	73458			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
891022564	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/199880	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.2605	-94.81371					2013-02-09T00:00Z	9	2	2013	2432006	2432006	HUMAN_OBSERVATION	iNaturalist	Observations	199880			Copyright Michael Smith, licensed under a Creative Commons cc_by_nc_nd_name license: http://creativecommons.org/licenses/by-nc-nd/3.0/	Michael Smith	Michael Smith			2015-10-12T18:28Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
866164938	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-2097	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1966-09-19T00:00Z	19	9	1966	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-2097					WORTHINGTON, RD		NATIVE	2015-02-19T19:56Z		
866171946	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-9804	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1965-10-01T00:00Z	1	10	1965	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-9804					WORTHINGTON, RD 02983		NATIVE	2015-02-19T19:56Z		
866172251	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-10529	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1968-05-05T00:00Z	5	5	1968	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-10529					WORTHINGTON, RD 03348		NATIVE	2015-02-19T19:56Z		
866172284	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-10518	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1965-05-24T00:00Z	24	5	1965	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-10518					WORTHINGTON, RD 02747		NATIVE	2015-02-19T19:56Z		
866172320	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-9799	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1965-10-01T00:00Z	1	10	1965	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-9799					WORTHINGTON, RD 02978		NATIVE	2015-02-19T19:56Z		
866172394	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-9808	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1965-10-01T00:00Z	1	10	1965	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-9808					WORTHINGTON, RD 03075		NATIVE	2015-02-19T19:56Z		
866172635	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-9812	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114						13	9		2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-9812					WORTHINGTON, RD 02989		NATIVE	2015-02-19T19:56Z		
866173005	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-10511	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1965-03-07T00:00Z	7	3	1965	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-10511					WORTHINGTON, RD 02199		NATIVE	2015-02-19T19:56Z		
866178949	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-16801	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	5 1/2 MI. NE COLLEGE HILL, ALONG FIELDS ON ABBEVILLE RD	52c8f620-1816-11da-9544-b8a03c50a862	34.50559999911882	-89.54867					1971-03-20T00:00Z	20	3	1971	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-16801					UNIV. MISSISSIPPI (KIRK, JL 058) 0158		NATIVE	2015-02-19T19:56Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED
866179697	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-16786	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	TIPPO BAYOU, NEAR PHILLIP	52c8f620-1816-11da-9544-b8a03c50a862	33.73440663232183	-90.17095037746982					1971-05-01T00:00Z	1	5	1971	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-16786					UNIV. MISSISSIPPI (KING, BE 120) 0145		NATIVE	2015-02-19T19:56Z		COORDINATE_REPROJECTED
884563238	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a20e9008-402f-4765-8e00-6fb6691cdf93	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	MAXEY	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.13344979502217	-89.31674503817344					1900-10-11T00:00Z	11	10	1900	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	28396.6006897			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:15Z		COORDINATE_REPROJECTED
884563528	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3212bbd11-3a7f-4529-b305-1454cf0183fe	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	HENDERSONVILLE, 2 MI SW OF	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.77032	-80.74945					1933-07-23T00:00Z	23	7	1933	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	91525.6064910			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:24Z		
884564983	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3af8584e5-25cd-4af6-830b-026764d8294c	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Anderson	bc092ff0-02e4-11dc-991f-b8a03c50a862	34.5034	-82.6501									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270172.6120507			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:24Z		
884565035	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/371142951-6e7e-4f5f-88fb-6dbc3d9591a5	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270195.6120530			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T17:29Z		
884565158	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3be2bbbac-3109-4ba0-beaa-ebaa4143acbe	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270210.6120545			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:35Z		
884565205	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/38a84273c-c1e8-4dc6-b35d-095c3a7dee43	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270212.6120547			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T17:46Z		
884565299	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39e200cb7-a656-4b2f-ac78-1315d0ae825f	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270248.6120583			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:12Z		
884565498	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/336acb5a0-629c-448e-ba19-946c6c4ba1f2	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270267.6120602			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:39Z		
884565604	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/32e66066f-9e4e-4690-9a90-72ea1d8172ee	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Mt. Carmel	bc092ff0-02e4-11dc-991f-b8a03c50a862	38.412236569189076	-87.76114886246927									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270311.6120646			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:33Z		COORDINATE_REPROJECTED
884565622	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/324dbb073-4731-4524-9d4d-aa9c0ec446e9	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270273.6120608			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:27Z		
884565855	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3741424f7-c2e9-4c43-9c74-fcf17d741882	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Potomac River, Turkey Island	bc092ff0-02e4-11dc-991f-b8a03c50a862	38.9718	-77.2103								1911	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	317941.6172344			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T17:31Z		
884566057	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33fce707d-a3e0-403e-827c-8556adb1307e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Cordele, 8 mi W of, Georgia Veterans' Memorial State Park, Lake Blackshear, Gum Creek inlet	bc092ff0-02e4-11dc-991f-b8a03c50a862	31.9617	-83.9003					1990-05-08T00:00Z	8	5	1990	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	306779.6162488			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:45Z		GEODETIC_DATUM_ASSUMED_WGS84
884566222	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f8d40919-74e8-4ee9-b849-3c96cf27f3ff	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Potomac River, Turkey Island	bc092ff0-02e4-11dc-991f-b8a03c50a862	38.9718	-77.2103								1911	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	317936.6172339			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T19:24Z		
884566382	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/366f6f023-3c3d-4215-bdf6-503de282a230	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Potomac River, Turkey Island	bc092ff0-02e4-11dc-991f-b8a03c50a862	38.9718	-77.2103								1911	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	317955.6172358			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T17:21Z		
884566768	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3718c84cb-53b6-424f-a220-84b8d86fd33a	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Townsend, ca. 2 mi S of, 0.3 mi S of Grears Corners, on DE Route 36	bc092ff0-02e4-11dc-991f-b8a03c50a862	39.3653	-75.7	15.0	0.0			1971-03-17T00:00Z	17	3	1971	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	361748.6187486			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T17:29Z		GEODETIC_DATUM_ASSUMED_WGS84
884567650	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39c565666-da0e-40b4-a9dd-83352c907996	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	HANDY, 4.5 MI S OF	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.52712	-80.08262					1952-10-18T00:00Z	18	10	1952	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	135151.6280323			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:10Z		
884567674	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/32215159e-8a91-4710-be13-fa686fe7661c	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Corapeake, near	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.5343	-76.5763					1946-04-26T00:00Z	26	4	1946	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	127815.6273618			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:25Z		
884567826	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3daefbc40-353c-439e-963b-c1d0222e5474	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Cherry Hall, 3.5 mi E of, Route 623, 0.5 mi S of junction with Route 5	bc092ff0-02e4-11dc-991f-b8a03c50a862	37.28	-76.93					1961-05-28T00:00Z	28	5	1961	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	145853.6290550			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T19:02Z		
884568162	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/372029515-697a-4b96-a51b-6dbba40f22da	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Edgewater, near, Chesapeake Bay Center for Environmental Studies (= Smithsonian Environmental Research Center)	bc092ff0-02e4-11dc-991f-b8a03c50a862	38.89461	-76.55216					1974-04-13T00:00Z	13	4	1974	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	206458.6325593			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T17:29Z		
884568187	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3409feb4d-89dd-4da9-b426-d4fe6da10ba6	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Edgewater, near, Chesapeake Bay Center for Environmental Studies (= Smithsonian Environmental Research Center)	bc092ff0-02e4-11dc-991f-b8a03c50a862	38.89461	-76.55216					1975-04-26T00:00Z	26	4	1975	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	206578.6325713			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:46Z		
884568281	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/349e3125b-15fc-4866-9d22-d1e15558344d	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Zuni, S of, Zuni Pine Barrens	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.83706	-76.84974									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	521305.6361221			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:53Z		
884568543	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e2bd1c57-2b39-4782-9a5b-d49cabaa876e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Wheatland	bc092ff0-02e4-11dc-991f-b8a03c50a862	38.6636328101724	-87.3072768297615								1883	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	13366.6386734			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T19:08Z		COORDINATE_REPROJECTED
884568714	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/30bad43b8-2d35-457a-a95c-bdb5b144ac24	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Oldhams, 1.5 mi (by road) SW of, on VA Route 203	bc092ff0-02e4-11dc-991f-b8a03c50a862	37.9944	-76.6844	34.0	0.0			1969-03-30T00:00Z	30	3	1969	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	405736.6438804			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:09Z		GEODETIC_DATUM_ASSUMED_WGS84
884568822	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ad017729-08fc-4f71-a2bd-587a66c8d21d	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Tuskeegee National Forest, near junction of Forest Routes 906 and 911, on both banks of Choctafaula Creek	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.4917	-85.6022	91.0	0.0			1973-12-18T00:00Z	18	12	1973	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	475824.6505949			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:23Z		GEODETIC_DATUM_ASSUMED_WGS84
